timestamp,event,symbol,price,details
2025-07-04 12:00:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 12:00:00+05:30,Take Profit Exit,AUBANK,816.8000000000001,Hit TP at 813.2500000150001
2025-07-04 12:15:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 12:15:00+05:30,Trailing SL Update,AUBANK,816.29999999,Updated from 806.99999999 to 816.29999999 on green bar
2025-07-04 12:15:00+05:30,Take Profit Exit,AUBANK,816.9000000000001,Hit TP at 813.2500000150001
2025-07-04 12:30:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 12:30:00+05:30,Trailing SL Update,AUBANK,818.04999999,Updated from 806.99999999 to 818.04999999 on green bar
2025-07-04 12:30:00+05:30,Take Profit Exit,AUBANK,818.4000000000001,Hit TP at 813.2500000150001
2025-07-04 12:45:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 12:45:00+05:30,Take Profit Exit,AUBANK,818.7,Hit TP at 813.2500000150001
2025-07-04 13:00:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 13:00:00+05:30,Trailing SL Update,AUBANK,815.29999999,Updated from 806.99999999 to 815.29999999 on green bar
2025-07-04 13:00:00+05:30,Take Profit Exit,AUBANK,815.7,Hit TP at 813.2500000150001
2025-07-04 13:15:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 13:15:00+05:30,Take Profit Exit,AUBANK,818.0,Hit TP at 813.2500000150001
2025-07-04 13:30:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 13:30:00+05:30,Take Profit Exit,AUBANK,816.5,Hit TP at 813.2500000150001
2025-07-04 13:45:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 13:45:00+05:30,Trailing SL Update,AUBANK,815.64999999,Updated from 806.99999999 to 815.64999999 on green bar
2025-07-04 13:45:00+05:30,Take Profit Exit,AUBANK,816.4000000000001,Hit TP at 813.2500000150001
2025-07-04 14:00:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 14:00:00+05:30,Take Profit Exit,AUBANK,820.2,Hit TP at 813.2500000150001
2025-07-04 14:15:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 14:15:00+05:30,Take Profit Exit,AUBANK,818.4000000000001,Hit TP at 813.2500000150001
2025-07-04 14:30:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 14:30:00+05:30,Trailing SL Update,AUBANK,817.59999999,Updated from 806.99999999 to 817.59999999 on green bar
2025-07-04 14:30:00+05:30,Take Profit Exit,AUBANK,817.8000000000001,Hit TP at 813.2500000150001
2025-07-04 14:45:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 14:45:00+05:30,Take Profit Exit,AUBANK,819.8000000000001,Hit TP at 813.2500000150001
2025-07-04 15:00:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 15:00:00+05:30,Trailing SL Update,AUBANK,817.79999999,Updated from 806.99999999 to 817.79999999 on green bar
2025-07-04 15:00:00+05:30,Take Profit Exit,AUBANK,817.9000000000001,Hit TP at 813.2500000150001
2025-07-04 15:15:00+05:30,Entry Filled,AUBANK,809.5,Long entry; SL: 806.99999999; TP: 813.2500000150001; risk: 2.500000010000008
2025-07-04 15:15:00+05:30,Take Profit Exit,AUBANK,820.2,Hit TP at 813.2500000150001
2025-07-16 00:00:00+05:30,Setup Detected,AUBANK,795.2,80-20 setup for next day entry at 795.2; threshold: 794.2; TR: 19.34999999999991
2025-07-17 09:30:00+05:30,Trigger Threshold Hit,AUBANK,789.5,Price dropped below threshold 794.2; day_low_so_far: 789.5
2025-07-17 13:45:00+05:30,Entry Filled,AUBANK,795.2,Long entry; SL: 788.34999999; TP: 805.4750000150001; risk: 6.850000010000031
2025-07-17 13:45:00+05:30,Trailing SL Update,AUBANK,793.14999999,Updated from 788.34999999 to 793.14999999 on green bar
2025-07-17 14:30:00+05:30,Trailing SL Update,AUBANK,793.99999999,Updated from 793.14999999 to 793.99999999 on green bar
2025-07-17 14:45:00+05:30,Trailing SL Update,AUBANK,795.19999999,Updated from 793.99999999 to 795.19999999 on green bar
