timestamp,event,symbol,price,details
2025-06-26 10:45:00+05:30,Entry Filled,KOTAKBANK,2191.0,Long entry; SL: 2184.89999999; TP: 2200.150000015; risk: 6.100000009999803
2025-06-26 11:00:00+05:30,Stop Loss Exit,KOTAKBANK,2184.9,Hit SL at 2184.89999999
2025-06-26 12:00:00+05:30,Entry Filled,KOTAKBANK,2191.0,Long entry; SL: 2179.99999999; TP: 2207.500000015; risk: 11.000000009999894
2025-06-26 12:00:00+05:30,Trailing SL Update,KOTAKBANK,2183.99999999,Updated from 2179.99999999 to 2183.99999999 on green bar
2025-06-26 12:45:00+05:30,Trailing SL Update,KOTAKBANK,2194.39999999,Updated from 2183.99999999 to 2194.39999999 on green bar
2025-06-26 13:00:00+05:30,Trailing SL Update,KOTAKBANK,2196.69999999,Updated from 2194.39999999 to 2196.69999999 on green bar
2025-06-26 13:30:00+05:30,Stop Loss Exit,KOTAKBANK,2196.7000000000003,Hit SL at 2196.69999999
2025-06-26 13:45:00+05:30,Entry Filled,KOTAKBANK,2191.0,Long entry; SL: 2179.99999999; TP: 2207.500000015; risk: 11.000000009999894
2025-06-26 14:00:00+05:30,Trailing SL Update,KOTAKBANK,2196.99999999,Updated from 2179.99999999 to 2196.99999999 on green bar
2025-06-26 14:15:00+05:30,Trailing SL Update,KOTAKBANK,2200.89999999,Updated from 2196.99999999 to 2200.89999999 on green bar
2025-06-26 14:15:00+05:30,Take Profit Exit,KOTAKBANK,2207.5,Hit TP at 2207.500000015
2025-06-26 14:30:00+05:30,Entry Filled,KOTAKBANK,2191.0,Long entry; SL: 2179.99999999; TP: 2207.500000015; risk: 11.000000009999894
2025-06-26 14:45:00+05:30,Trailing SL Update,KOTAKBANK,2193.49999999,Updated from 2179.99999999 to 2193.49999999 on green bar
2025-06-26 15:00:00+05:30,Trailing SL Update,KOTAKBANK,2199.7999999900003,Updated from 2193.49999999 to 2199.7999999900003 on green bar
2025-06-26 15:15:00+05:30,Take Profit Exit,KOTAKBANK,2207.5,Hit TP at 2207.500000015
2025-06-30 00:00:00+05:30,Setup Detected,KOTAKBANK,2154.5,80-20 setup for next day entry at 2154.5; threshold: 2153.5; TR: 54.5
2025-09-25 00:00:00+05:30,Setup Detected,KOTAKBANK,2010.0,80-20 setup for next day entry at 2010.0; threshold: 2009.0; TR: 27.5
2025-09-26 09:15:00+05:30,Trigger Threshold Hit,KOTAKBANK,1999.2,Price dropped below threshold 2009.0; day_low_so_far: 1999.2
