timestamp,event,symbol,price,details
2025-07-23 09:15:00+05:30,Trigger Threshold Hit,SBIN,812.5,Price dropped below threshold 813.0; day_low_so_far: 812.5
2025-07-23 09:30:00+05:30,Entry Filled,SBIN,814.0,Long entry; SL: 812.49999999; TP: 816.2500000150001; risk: 1.500000010000008
2025-07-23 09:30:00+05:30,Take Profit Exit,SBIN,816.6,Hit TP at 816.2500000150001
2025-07-23 10:15:00+05:30,Entry Filled,SBIN,814.0,Long entry; SL: 811.49999999; TP: 817.7500000150001; risk: 2.500000010000008
2025-07-23 10:15:00+05:30,Trailing SL Update,SBIN,813.29999999,Updated from 811.49999999 to 813.29999999 on green bar
2025-07-23 10:30:00+05:30,Trailing SL Update,SBIN,813.49999999,Updated from 813.29999999 to 813.49999999 on green bar
2025-07-23 11:00:00+05:30,Trailing SL Update,SBIN,814.74999999,Updated from 813.49999999 to 814.74999999 on green bar
2025-07-23 11:30:00+05:30,Trailing SL Update,SBIN,814.79999999,Updated from 814.74999999 to 814.79999999 on green bar
2025-07-23 11:45:00+05:30,Trailing SL Update,SBIN,815.34999999,Updated from 814.79999999 to 815.34999999 on green bar
2025-07-23 12:00:00+05:30,Trailing SL Update,SBIN,815.44999999,Updated from 815.34999999 to 815.44999999 on green bar
2025-07-23 12:15:00+05:30,Trailing SL Update,SBIN,815.59999999,Updated from 815.44999999 to 815.59999999 on green bar
2025-07-23 12:30:00+05:30,Take Profit Exit,SBIN,817.8000000000001,Hit TP at 817.7500000150001
2025-07-23 12:45:00+05:30,Entry Filled,SBIN,814.0,Long entry; SL: 811.49999999; TP: 817.7500000150001; risk: 2.500000010000008
2025-07-23 13:00:00+05:30,Trailing SL Update,SBIN,815.04999999,Updated from 811.49999999 to 815.04999999 on green bar
2025-07-23 13:15:00+05:30,Trailing SL Update,SBIN,815.59999999,Updated from 815.04999999 to 815.59999999 on green bar
2025-07-23 13:45:00+05:30,Trailing SL Update,SBIN,815.64999999,Updated from 815.59999999 to 815.64999999 on green bar
2025-07-23 14:00:00+05:30,Trailing SL Update,SBIN,816.39999999,Updated from 815.64999999 to 816.39999999 on green bar
2025-07-23 14:15:00+05:30,Trailing SL Update,SBIN,817.14999999,Updated from 816.39999999 to 817.14999999 on green bar
2025-07-23 14:15:00+05:30,Take Profit Exit,SBIN,817.8000000000001,Hit TP at 817.7500000150001
2025-07-23 14:30:00+05:30,Entry Filled,SBIN,814.0,Long entry; SL: 811.49999999; TP: 817.7500000150001; risk: 2.500000010000008
2025-07-23 14:30:00+05:30,Trailing SL Update,SBIN,818.39999999,Updated from 811.49999999 to 818.39999999 on green bar
2025-07-23 14:30:00+05:30,Take Profit Exit,SBIN,818.6,Hit TP at 817.7500000150001
2025-07-23 14:45:00+05:30,Entry Filled,SBIN,814.0,Long entry; SL: 811.49999999; TP: 817.7500000150001; risk: 2.500000010000008
