timestamp,event,symbol,price,details
2025-06-06 14:30:00+05:30,Take Profit Exit,AXISBANK,1196.3,Hit TP at 1165.7000000149997
2025-06-06 14:45:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 14:45:00+05:30,Trailing SL Update,AXISBANK,1192.49999999,Updated from 1151.1999999900002 to 1192.49999999 on green bar
2025-06-06 14:45:00+05:30,Take Profit Exit,AXISBANK,1192.6000000000001,Hit TP at 1165.7000000149997
2025-06-06 15:00:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 15:00:00+05:30,Trailing SL Update,AXISBANK,1192.3999999900002,Updated from 1151.1999999900002 to 1192.3999999900002 on green bar
2025-06-06 15:00:00+05:30,Take Profit Exit,AXISBANK,1193.0,Hit TP at 1165.7000000149997
2025-06-06 15:15:00+05:30,Entry Filled,AXISBANK,1157.0,Long entry; SL: 1151.1999999900002; TP: 1165.7000000149997; risk: 5.800000009999849
2025-06-06 15:15:00+05:30,Trailing SL Update,AXISBANK,1193.8999999900002,Updated from 1151.1999999900002 to 1193.8999999900002 on green bar
2025-06-06 15:15:00+05:30,Take Profit Exit,AXISBANK,1194.0,Hit TP at 1165.7000000149997
2025-06-25 00:00:00+05:30,Setup Detected,AXISBANK,1211.3,80-20 setup for next day entry at 1211.3; threshold: 1210.3; TR: 15.0
2025-06-30 00:00:00+05:30,Setup Detected,AXISBANK,1193.1,80-20 setup for next day entry at 1193.1; threshold: 1192.1; TR: 42.90000000000009
2025-07-01 09:15:00+05:30,Trigger Threshold Hit,AXISBANK,1187.0,Price dropped below threshold 1192.1; day_low_so_far: 1187.0
2025-07-01 00:00:00+05:30,Setup Detected,AXISBANK,1167.0,80-20 setup for next day entry at 1167.0; threshold: 1166.0; TR: 35.0
2025-07-08 00:00:00+05:30,Setup Detected,AXISBANK,1161.9,80-20 setup for next day entry at 1161.9; threshold: 1160.9; TR: 18.09999999999991
2025-07-09 09:15:00+05:30,Trigger Threshold Hit,AXISBANK,1158.6,Price dropped below threshold 1160.9; day_low_so_far: 1158.6
2025-07-09 09:30:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 09:45:00+05:30,Trailing SL Update,AXISBANK,1162.99999999,Updated from 1158.59999999 to 1162.99999999 on green bar
2025-07-09 09:45:00+05:30,Take Profit Exit,AXISBANK,1166.9,Hit TP at 1166.8500000150002
2025-07-09 10:00:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 10:00:00+05:30,Trailing SL Update,AXISBANK,1164.49999999,Updated from 1158.59999999 to 1164.49999999 on green bar
2025-07-09 10:00:00+05:30,Take Profit Exit,AXISBANK,1166.9,Hit TP at 1166.8500000150002
2025-07-09 10:15:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
2025-07-09 10:15:00+05:30,Trailing SL Update,AXISBANK,1166.99999999,Updated from 1158.59999999 to 1166.99999999 on green bar
2025-07-09 10:15:00+05:30,Take Profit Exit,AXISBANK,1167.1000000000001,Hit TP at 1166.8500000150002
2025-07-09 10:30:00+05:30,Entry Filled,AXISBANK,1161.9,Long entry; SL: 1158.59999999; TP: 1166.8500000150002; risk: 3.300000010000076
